row_index,url,reason,http_status
21086,,no_url,
21087,,no_url,
21088,,no_url,
21089,,no_url,
21090,,no_url,
21091,,no_url,
21092,,no_url,
21093,,no_url,
21094,,no_url,
21097,,no_url,
21100,,no_url,
21101,,no_url,
21102,,no_url,
21104,,no_url,
21106,,no_url,
21108,,no_url,
21109,,no_url,
21110,,no_url,
21111,,no_url,
21115,,no_url,
21116,,no_url,
21117,,no_url,
21122,,no_url,
21124,www.weald.kent.sch.uk,host_not_exist,
21125,,no_url,
21128,,no_url,
21134,,no_url,
21135,http://www.lenham.kent.sch.uk,host_not_exist,
21137,,no_url,
21139,,no_url,
21140,,no_url,
21141,,no_url,
21143,http://www.park-way.kent.sch.uk,host_not_exist,
21144,,no_url,
21145,,no_url,
21146,,no_url,
21147,,no_url,
21153,,no_url,
21155,http://www.sutton-valence.kent.sch.uk,http_308,308
21156,,no_url,
21157,,no_url,
21159,,no_url,
21160,,no_url,
21162,,no_url,
21163,,no_url,
21164,,no_url,
21165,,no_url,
21166,,no_url,
21167,,no_url,
21168,,no_url,
21169,,no_url,
21172,,no_url,
21173,,no_url,
21174,,no_url,
21175,,no_url,
21176,,no_url,
21180,,no_url,
21181,,no_url,
21183,,no_url,
21184,,no_url,
21185,,no_url,
21186,,no_url,
21188,,no_url,
21190,,no_url,
21191,,no_url,
21192,,no_url,
21193,,no_url,
21194,,no_url,
21196,,no_url,
21198,,no_url,
21199,,no_url,
21201,,no_url,
21202,www.chislethoathfederation.co.uk,host_not_exist,
21203,,no_url,
21207,,no_url,
21208,,no_url,
21209,,no_url,
21211,www.willesborough-infant.kent.sch.uk/,host_not_exist,
21217,,no_url,
21219,,no_url,
21220,,no_url,
21221,,no_url,
21223,,no_url,
21224,,no_url,
21225,,no_url,
21227,,no_url,
21229,,no_url,
21230,,no_url,
21231,,no_url,
21232,,no_url,
21233,,no_url,
21235,,no_url,
21236,,no_url,
21237,,no_url,
21238,,no_url,
21243,,no_url,
21245,,no_url,
21248,,no_url,
21249,,no_url,
21250,,no_url,
21251,,no_url,
21252,http://www.st-crispinsinfants.org.uk,http_403,403
21253,,no_url,
21254,,no_url,
21256,,no_url,
21258,,no_url,
21259,,no_url,
21260,,no_url,
21261,,no_url,
21262,,no_url,
21263,,no_url,
21265,,no_url,
21266,,no_url,
21267,,no_url,
21268,,no_url,
21269,,no_url,
21270,,no_url,
21271,,no_url,
21272,,no_url,
21273,,no_url,
21274,,no_url,
21275,,no_url,
21276,,no_url,
21278,,no_url,
21280,,no_url,
21281,,no_url,
21282,,no_url,
21284,,no_url,
21285,,no_url,
21286,,no_url,
21287,,no_url,
21288,,no_url,
21289,,no_url,
21291,,no_url,
21292,,no_url,
21293,,no_url,
21295,,no_url,
21296,,no_url,
21298,,no_url,
21299,,no_url,
21301,,no_url,
21303,,no_url,
21304,,no_url,
21305,,no_url,
21307,,no_url,
21308,,no_url,
21310,,no_url,
21311,,no_url,
21312,,no_url,
21313,,no_url,
21314,,no_url,
21315,,no_url,
21316,,no_url,
21317,,no_url,
21319,,no_url,
21322,,no_url,
21323,,no_url,
21324,,no_url,
21326,,no_url,
21327,,no_url,
21330,,no_url,
21333,,no_url,
21335,,no_url,
21337,,no_url,
21338,,no_url,
21339,,no_url,
21340,,no_url,
21341,,no_url,
21343,,no_url,
21344,,no_url,
21345,,no_url,
21347,,no_url,
21348,,no_url,
21349,,no_url,
21351,,no_url,
21353,,no_url,
21354,,no_url,
21355,,no_url,
21358,,no_url,
21359,,no_url,
21360,,no_url,
21361,,no_url,
21362,,no_url,
21363,,no_url,
21366,,no_url,
21368,,no_url,
21369,,no_url,
21370,,no_url,
21371,,no_url,
21372,,no_url,
21373,,no_url,
21374,,no_url,
21376,,no_url,
21378,,no_url,
21379,,no_url,
21380,,no_url,
21381,,no_url,
21383,,no_url,
21384,,no_url,
21385,,no_url,
21386,,no_url,
21387,,no_url,
21388,,no_url,
21390,,no_url,
21391,,no_url,
21393,,no_url,
21394,,no_url,
21395,,no_url,
21397,,no_url,
21398,,no_url,
21400,,no_url,
21401,,no_url,
21402,,no_url,
21403,,no_url,
21404,,no_url,
21405,,no_url,
21406,,no_url,
21408,,no_url,
21410,,no_url,
21411,,no_url,
21412,,no_url,
21413,,no_url,
21414,,no_url,
21415,,no_url,
21417,http://www.stpetersinfants.co.uk/,http_403,403
21418,,no_url,
21419,,no_url,
21420,,no_url,
21421,,no_url,
21422,,no_url,
21423,,no_url,
21424,,no_url,
21425,,no_url,
21427,,no_url,
21428,,no_url,
21429,,no_url,
21430,,no_url,
21432,,no_url,
21434,,no_url,
21435,,no_url,
21436,,no_url,
21437,,no_url,
21440,,no_url,
21446,,no_url,
21450,,no_url,
21451,,no_url,
21453,,no_url,
21459,,no_url,
21462,,no_url,
21465,,no_url,
21468,,no_url,
21469,,no_url,
21474,,no_url,
21479,http://www.yalding.kent.sch.uk,host_not_exist,
21480,,no_url,
21481,,no_url,
21483,,no_url,
21485,,no_url,
21486,,no_url,
21489,,no_url,
21491,,no_url,
21493,,no_url,
21496,www.chislethoathfederation.co.uk,host_not_exist,
21497,,no_url,
21499,,no_url,
21501,www.wickhambreaux-school.ik.org/,host_not_exist,
21502,,no_url,
21503,,no_url,
21508,,no_url,
21509,,no_url,
21510,,no_url,
21511,,no_url,
21512,,no_url,
21515,,no_url,
21518,,no_url,
21525,,no_url,
21527,www.goodnestone.kent.sch.uk/,host_not_exist,
21529,www.noningtonprimary.co.uk/,host_not_exist,
21530,,no_url,
21531,,no_url,
21533,,no_url,
21540,,no_url,
21541,,no_url,
21542,http://www.frittenden.kent.sch.uk,http_302,302
21544,,no_url,
21549,,no_url,
21555,,no_url,
21560,,no_url,
21564,,no_url,
21568,,no_url,
21570,,no_url,
21572,,no_url,
21573,,no_url,
21574,,no_url,
21580,,no_url,
21583,,no_url,
21584,,no_url,
21587,,no_url,
21588,,no_url,
21590,,no_url,
21593,,no_url,
21594,,no_url,
21596,,no_url,
21598,,no_url,
21599,,no_url,
21600,,no_url,
21601,,no_url,
21602,,no_url,
21603,,no_url,
21604,,no_url,
21607,,no_url,
21608,,no_url,
21611,,no_url,
21612,,no_url,
21613,,no_url,
21614,,no_url,
21615,,no_url,
21617,,no_url,
21619,,no_url,
21621,,no_url,
21622,,no_url,
21624,,no_url,
21625,,no_url,
21627,,no_url,
21628,,no_url,
21632,,no_url,
21633,,no_url,
21634,,no_url,
21635,,no_url,
21636,,no_url,
21637,,no_url,
21638,,no_url,
21639,,no_url,
21640,,no_url,
21641,,no_url,
21642,,no_url,
21643,,no_url,
21644,,no_url,
21645,,no_url,
21646,,no_url,
21648,,no_url,
21649,,no_url,
21650,,no_url,
21651,,no_url,
21652,,no_url,
21653,,no_url,
21654,,no_url,
21655,,no_url,
21656,,no_url,
21657,,no_url,
21658,,no_url,
21659,,no_url,
21660,,no_url,
21661,,no_url,
21662,,no_url,
21663,,no_url,
21664,,no_url,
21665,,no_url,
21666,,no_url,
21667,,no_url,
21668,,no_url,
21669,,no_url,
21670,,no_url,
21671,,no_url,
21672,,no_url,
21673,,no_url,
21674,,no_url,
21675,,no_url,
21678,,no_url,
21679,,no_url,
21680,,no_url,
21682,,no_url,
21683,,no_url,
21685,,no_url,
21686,,no_url,
21689,,no_url,
21691,,no_url,
21692,,no_url,
21695,,no_url,
21696,,no_url,
21697,,no_url,
21698,,no_url,
21702,,no_url,
21703,,no_url,
21704,,no_url,
21706,,no_url,
21707,,no_url,
21709,,no_url,
21711,,no_url,
21713,,no_url,
21714,,no_url,
21715,,no_url,
21716,,no_url,
21717,,no_url,
21718,,no_url,
21719,,no_url,
21721,,no_url,
21722,,no_url,
21723,,no_url,
21724,,no_url,
21726,,no_url,
21727,,no_url,
21728,,no_url,
21729,,no_url,
21730,,no_url,
21731,,no_url,
21732,,no_url,
21733,,no_url,
21734,,no_url,
21735,,no_url,
21736,,no_url,
21737,,no_url,
21740,,no_url,
21741,,no_url,
21742,,no_url,
21743,,no_url,
21744,,no_url,
21745,,no_url,
21746,,no_url,
21747,,no_url,
21748,,no_url,
21750,,no_url,
21751,,no_url,
21752,,no_url,
21753,,no_url,
21754,,no_url,
21755,,no_url,
21756,,no_url,
21757,,no_url,
21758,,no_url,
21759,,no_url,
21761,,no_url,
21762,,no_url,
21763,,no_url,
21764,,no_url,
21765,,no_url,
21766,,no_url,
21767,,no_url,
21768,,no_url,
21770,,no_url,
21771,,no_url,
21773,,no_url,
21775,,no_url,
21776,,no_url,
21777,,no_url,
21779,www.wellesleyhouse.org,host_not_exist,
21786,,no_url,
21797,,no_url,
21799,http://www.svs.org.uk/index.html,404_not_found,404
21802,,no_url,
21803,,no_url,
21804,,no_url,
21805,,no_url,
21807,,no_url,
21808,,no_url,
21809,,no_url,
21810,,no_url,
21811,,no_url,
21813,,no_url,
21817,,no_url,
21818,,no_url,
21821,,no_url,
21823,,no_url,
21824,,no_url,
21828,,no_url,
21829,,no_url,
21830,,no_url,
21835,,no_url,
21838,,no_url,
21840,,no_url,
21841,,no_url,
21844,,no_url,
21845,,no_url,
21852,,no_url,
21853,,no_url,
21856,,no_url,
21857,,no_url,
21858,,no_url,
21859,,no_url,
21860,,no_url,
21863,,no_url,
21864,,no_url,
21865,,no_url,
21866,,no_url,
21869,,no_url,
21871,,no_url,
21872,,no_url,
21874,,no_url,
21875,,no_url,
21876,,no_url,
21879,,no_url,
21880,,no_url,
21884,,no_url,
21888,,no_url,
21889,,no_url,
21890,,no_url,
21894,,no_url,
21895,,no_url,
21897,http://stone-bay.kent.sch.uk/,host_not_exist,
21898,,no_url,
21899,www.orchard-school.co.uk,host_not_exist,
21901,,no_url,
21902,,no_url,
21903,,no_url,
21904,,no_url,
21909,,no_url,
21910,,no_url,
21913,,no_url,
21914,,no_url,
21916,,no_url,
21917,,no_url,
21918,,no_url,
21921,http://www.moorgatenurseryschool.co.uk,http_308,308
21922,,no_url,
21923,,no_url,
21926,,no_url,
21928,,no_url,
21933,,no_url,
21935,,no_url,
21936,www.mcmillanlancsngfl.ac.uk,host_not_exist,
21937,www.whitegate.org,host_not_exist,
21939,,no_url,
21941,,no_url,
21943,,no_url,
21945,,no_url,
21946,,no_url,
21948,,no_url,
21949,,no_url,
21950,,no_url,
21951,,no_url,
21952,,no_url,
21954,,no_url,
21955,,no_url,
21958,,no_url,
21972,,no_url,
21974,,no_url,
21981,www.nateby.lancsngfl.ac.uk/,host_not_exist,
21983,,no_url,
21984,,no_url,
21985,,no_url,
21991,,no_url,
22006,www.sabdenprimary.co.uk,host_not_exist,
22008,,no_url,
22010,,no_url,
22011,,no_url,
22012,,no_url,
22013,www.colnepark.lancs.sch.uk/,host_not_exist,
22014,http://www.primet.lancsngfl.ac.uk/,host_not_exist,
22017,www.marsdenschool.co.uk,host_not_exist,
22023,,no_url,
22029,,no_url,
22038,,no_url,
22040,http://www.waterfoot.lancs.sch.uk,http_403,403
22042,,no_url,
22044,,no_url,
22045,,no_url,
22048,,no_url,
22050,,no_url,
22051,,no_url,
22052,,no_url,
22053,,no_url,
22054,,no_url,
22055,,no_url,
22056,www.lowerhousejuniorschool.co.uk,host_not_exist,
22057,,no_url,
22058,http://www.brunshaw23.lancsngfl.ac.uk,host_not_exist,
22059,,no_url,
22060,,no_url,
22064,,no_url,
22068,,no_url,
22076,www.ribbleton.lancsngfl.ac.uk/,host_not_exist,
22081,,no_url,
22082,,no_url,
22083,,no_url,
22084,,no_url,
22085,,no_url,
22086,,no_url,
22088,,no_url,
22089,,no_url,
22090,,no_url,
22093,,no_url,
22094,,no_url,
22095,,no_url,
22096,,no_url,
22097,,no_url,
22100,,no_url,
22104,,no_url,
22107,,no_url,
22109,,no_url,
22110,,no_url,
22111,www.gisburn.lancsngfl.ac.uk/,host_not_exist,
22115,,no_url,
22116,http://www.edisford.lancsngfl.ac.uk,host_not_exist,
22119,http://www.kingsfoldprimary.com,http_308,308
22122,,no_url,
22128,www.towngreen.lancsngfl.ac.uk/,host_not_exist,
22130,,no_url,
22136,,no_url,
22143,,no_url,
22144,,no_url,
22145,http://www.delph.lancsngfl.ac.uk,host_not_exist,
22147,http://www.withnell.lancsngfl.ac.uk,host_not_exist,
22149,,no_url,
22153,,no_url,
22158,,no_url,
22165,,no_url,
22168,,no_url,
22181,,no_url,
22183,www.shakespeare.lancsngfl.ac.uk/,host_not_exist,
22186,,no_url,
22187,www.manor-beach.lancsngfl.ac.uk/,host_not_exist,
22189,,no_url,
22190,,no_url,
22194,,no_url,
22200,,no_url,
22204,https://www.coplaneprimary.co.uk,http_403,403
22205,http://www.howick.lancs.sch.uk,http_308,308
22206,,no_url,
22212,www.lathompark.org,host_not_exist,
22214,,no_url,
22227,www.st-peters.lancs.sch.uk/,host_not_exist,
22235,,no_url,
22238,www.barrow.lancsngfl.ac.uk/,host_not_exist,
22240,,no_url,
22241,,no_url,
22242,,no_url,
22243,www.burscoughbridge.lancs.sch.uk/,host_not_exist,
22253,,no_url,
22263,,no_url,
22267,,no_url,
22270,http://www.whalleyceprimary.co.uk,http_308,308
22271,,no_url,
22276,,no_url,
22277,,no_url,
22280,ststephenscofeblackburn.co.uk,host_not_exist,
22281,www.baxenden.lancs.sch.uk/,host_not_exist,
22282,,no_url,
22284,,no_url,
22289,,no_url,
22290,,no_url,
22291,,no_url,
22294,www.stonefoldschool.org.uk,host_not_exist,
22297,,no_url,
22298,,no_url,
22301,,no_url,
22312,,no_url,
22320,www.haskayne.lancs.sch.uk,host_not_exist,
22329,,no_url,
22330,,no_url,
22331,,no_url,
22332,,no_url,
22335,,no_url,
22336,www.stthomasthemartyr.org,host_not_exist,
22338,,no_url,
22339,,no_url,
22341,,no_url,
22345,,no_url,
22347,,no_url,
22348,,no_url,
22349,,no_url,
22356,,no_url,
22359,www.caldervale.lancsngfl.ac.uk/,host_not_exist,
22361,,no_url,
22368,www.ellelstjohns.net/,error_timeout,
22372,,no_url,
22382,http://www.silverdale.lancsngfl.ac.uk,host_not_exist,
22388,,no_url,
22394,www.medlar-wesham.lancsngfl.ac.uk,host_not_exist,
22395,,no_url,
22402,https://www.st-michaels-ce12.lancsngfl.ac.uk/,host_not_exist,
22407,,no_url,
22408,http://www.leacofe.lancs.sch.uk,http_308,308
22420,,no_url,
22421,,no_url,
22422,,no_url,
22423,,no_url,
22428,,no_url,
22431,,no_url,
22432,,no_url,
22434,,no_url,
22437,,no_url,
22438,,no_url,
22439,,no_url,
22440,,no_url,
22441,,no_url,
22442,,no_url,
22443,http://www.standrewscofe.net,host_not_exist,
22444,,no_url,
22445,,no_url,
22447,,no_url,
22448,,no_url,
22450,www.st-gregorysps.co.uk/,host_not_exist,
22457,,no_url,
22459,,no_url,
22461,,no_url,
22464,,no_url,
22465,,no_url,
22466,,no_url,
22467,,no_url,
22470,,no_url,
22471,,no_url,
22473,,no_url,
22476,,no_url,
22493,,no_url,
22494,,no_url,
22496,,no_url,
22497,,no_url,
22503,,no_url,
22507,,no_url,
22511,www.sacredheart-chorley.lancs.sch.uk/,host_not_exist,
22526,,no_url,
22531,,no_url,
22532,,no_url,
22533,,no_url,
22536,http://www.st-teresas-upholland.lancs.sch.uk,http_308,308
22539,www.st-anthonys.lancs.sch.uk/,host_not_exist,
22541,,no_url,
22543,,no_url,
22544,,no_url,
22549,,no_url,
22550,,no_url,
22551,,no_url,
22552,,no_url,
22553,,no_url,
22554,,no_url,
22556,,no_url,
22558,,no_url,
22559,,no_url,
22560,,no_url,
22561,,no_url,
22562,,no_url,
22564,,no_url,
22565,,no_url,
22566,,no_url,
22567,,no_url,
22568,,no_url,
22569,,no_url,
22570,,no_url,
22571,,no_url,
22572,,no_url,
22573,,no_url,
22574,,no_url,
22575,,no_url,
22576,,no_url,
22577,,no_url,
22578,,no_url,
22579,,no_url,
22580,,no_url,
22581,,no_url,
22582,,no_url,
22583,,no_url,
22584,,no_url,
22585,,no_url,
22586,,no_url,
22587,,no_url,
22588,,no_url,
22589,,no_url,
22590,,no_url,
22591,,no_url,
22592,,no_url,
22593,,no_url,
22595,,no_url,
22596,,no_url,
22597,,no_url,
22598,,no_url,
22599,,no_url,
22601,,no_url,
22602,,no_url,
22603,,no_url,
22604,,no_url,
22605,,no_url,
22607,,no_url,
22609,,no_url,
22610,,no_url,
22611,,no_url,
22613,,no_url,
22617,,no_url,
22618,,no_url,
22619,,no_url,
22622,,no_url,
22624,,no_url,
22626,http://www.fishermore.lancs.sch.uk,host_not_exist,
22627,,no_url,
22628,,no_url,
22631,,no_url,
22632,,no_url,
22636,,no_url,
22637,,no_url,
22638,,no_url,
22642,,no_url,
22645,http://www.mountcarmelhigh.lancs.sch.uk/,host_not_exist,
22649,,no_url,
22650,,no_url,
22651,,no_url,
22652,,no_url,
22653,,no_url,
22656,,no_url,
22662,,no_url,
22664,,no_url,
22666,,no_url,
22668,,no_url,
22670,,no_url,
22671,,no_url,
22672,,no_url,
22675,,no_url,
22678,,no_url,
22679,,no_url,
22680,,no_url,
22681,,no_url,
22682,,no_url,
22683,,no_url,
22684,,no_url,
22685,,no_url,
22687,,no_url,
22688,,no_url,
22691,,no_url,
22692,,no_url,
22693,,no_url,
22696,,no_url,
22698,,no_url,
22699,,no_url,
22700,,no_url,
22701,,no_url,
22703,,no_url,
22704,,no_url,
22705,,no_url,
22706,,no_url,
22708,,no_url,
22709,,no_url,
22710,,no_url,
22711,,no_url,
22713,,no_url,
22714,,no_url,
22715,,no_url,
22716,,no_url,
22717,http://www.morecambe.lancsngfl.ac.uk/,host_not_exist,
22722,,no_url,
22723,,no_url,
22725,,no_url,
22726,,no_url,
22727,,no_url,
22729,,no_url,
22731,,no_url,
22732,,no_url,
22737,,no_url,
22738,,no_url,
22740,,no_url,
22741,,no_url,
22742,,no_url,
22743,,no_url,
22745,,no_url,
22746,,no_url,
22748,,no_url,
22749,,no_url,
22750,,no_url,
22751,,no_url,
22752,,no_url,
22753,www.burton-on-the-wolds-school.org/,host_not_exist,
22757,www.woodstoneprimary.co.uk,host_not_exist,
22760,,no_url,
22761,,no_url,
22762,,no_url,
22763,,no_url,
22764,,no_url,
22765,,no_url,
22768,,no_url,
22774,,no_url,
22776,,no_url,
22778,,no_url,
22779,,no_url,
22780,,no_url,
22781,,no_url,
22782,,no_url,
22784,,no_url,
22785,,no_url,
22786,,no_url,
22787,,no_url,
22788,,no_url,
22789,,no_url,
22791,,no_url,
22792,,no_url,
22793,http://www.stathern.leics.sch.uk,http_308,308
22796,,no_url,
22801,,no_url,
22803,,no_url,
22804,,no_url,
22806,,no_url,
22807,,no_url,
22808,,no_url,
22809,,no_url,
22810,,no_url,
22811,,no_url,
22812,,no_url,
22813,,no_url,
22814,,no_url,
22815,,no_url,
22816,,no_url,
22817,,no_url,
22818,,no_url,
22819,,no_url,
22820,,no_url,
22821,,no_url,
22822,http://www.warrenhills.leics.sch.uk,http_308,308
22823,,no_url,
22824,,no_url,
22825,,no_url,
22826,,no_url,
22828,,no_url,
22829,,no_url,
22830,,no_url,
22831,,no_url,
22832,,no_url,
22833,,no_url,
22835,,no_url,
22836,,no_url,
22837,,no_url,
22838,,no_url,
22839,,no_url,
22840,,no_url,
22841,,no_url,
22842,,no_url,
22845,,no_url,
22848,,no_url,
22849,,no_url,
22850,www.rusheymead-pri.leicester.sch.uk/,host_not_exist,
22851,,no_url,
22852,,no_url,
22853,,no_url,
22854,,no_url,
22856,,no_url,
22860,,no_url,
22861,,no_url,
22862,,no_url,
22863,,no_url,
22865,,no_url,
22866,,no_url,
22868,,no_url,
22869,www.wyvern.leicester.sch.uk/,http_403,403
22871,,no_url,
22872,,no_url,
22873,,no_url,
22874,,no_url,
22876,,no_url,
22877,,no_url,
22878,,no_url,
22881,,no_url,
22882,,no_url,
22883,,no_url,
22884,,no_url,
22885,,no_url,
22886,,no_url,
22887,,no_url,
22889,,no_url,
22890,,no_url,
22892,,no_url,
22893,,no_url,
22894,,no_url,
22895,,no_url,
22896,,no_url,
22897,,no_url,
22898,,no_url,
22899,,no_url,
22900,,no_url,
22901,,no_url,
22902,,no_url,
22903,,no_url,
22904,,no_url,
22905,,no_url,
22907,,no_url,
22908,,no_url,
22913,,no_url,
22915,,no_url,
22916,,no_url,
22917,,no_url,
22919,,no_url,
22921,,no_url,
22923,,no_url,
22924,,no_url,
22926,,no_url,
22930,,no_url,
22931,,no_url,
22932,,no_url,
22933,,no_url,
22934,,no_url,
22935,,no_url,
22938,,no_url,
22939,,no_url,
22940,,no_url,
22943,,no_url,
22944,,no_url,
22945,,no_url,
22946,,no_url,
22947,,no_url,
22950,,no_url,
22951,,no_url,
22952,,no_url,
22953,,no_url,
22954,,no_url,
22955,www.belton.leics.sch.uk,http_308,308
22957,,no_url,
22958,,no_url,
22959,,no_url,
22964,,no_url,
22966,,no_url,
22967,,no_url,
22969,,no_url,
22971,,no_url,
22974,,no_url,
22977,,no_url,
22978,,no_url,
22980,,no_url,
22981,,no_url,
22984,,no_url,
22985,,no_url,
22986,,no_url,
22987,,no_url,
22988,,no_url,
22989,,no_url,
22991,,no_url,
22993,,no_url,
22995,,no_url,
22996,,no_url,
22997,,no_url,
22998,,no_url,
23001,,no_url,
23002,,no_url,
23003,,no_url,
23005,,no_url,
23006,,no_url,
23007,,no_url,
23008,,no_url,
23009,,no_url,
23010,,no_url,
23011,,no_url,
23014,,no_url,
23018,,no_url,
23019,,no_url,
23020,,no_url,
23021,,no_url,
23022,,no_url,
23023,,no_url,
23024,,no_url,
23025,,no_url,
23026,,no_url,
23027,,no_url,
23029,,no_url,
23030,,no_url,
23032,,no_url,
23034,,no_url,
23035,,no_url,
23037,,no_url,
23038,,no_url,
23039,,no_url,
23040,,no_url,
23041,,no_url,
23043,,no_url,
23044,,no_url,
23045,,no_url,
23046,,no_url,
23047,,no_url,
23048,,no_url,
23049,,no_url,
23050,,no_url,
23051,,no_url,
23052,,no_url,
23053,,no_url,
23054,,no_url,
23055,,no_url,
23056,,no_url,
23057,,no_url,
23058,,no_url,
23059,,no_url,
23060,,no_url,
23061,,no_url,
23062,,no_url,
23063,,no_url,
23064,,no_url,
23065,,no_url,
23066,,no_url,
23067,,no_url,
23068,,no_url,
23069,,no_url,
23072,,no_url,
23073,,no_url,
23074,,no_url,
23075,,no_url,
23076,,no_url,
23077,,no_url,
23078,,no_url,
23079,,no_url,
23080,,no_url,
23081,,no_url,
23082,,no_url,
23083,,no_url,
23084,,no_url,
23085,,no_url,
23086,,no_url,
23087,,no_url,
23088,,no_url,
23089,,no_url,
23090,,no_url,
23091,,no_url,
23092,,no_url,
23093,,no_url,
23094,,no_url,
23095,,no_url,
23096,,no_url,
23097,,no_url,
23098,,no_url,
23099,,no_url,
23100,,no_url,
23101,,no_url,
23102,,no_url,
23103,,no_url,
23104,,no_url,
23105,,no_url,
23106,,no_url,
23107,,no_url,
23108,,no_url,
23109,,no_url,
23110,,no_url,
23111,,no_url,
23112,,no_url,
23113,,no_url,
23114,,no_url,
23115,,no_url,
23116,,no_url,
23117,,no_url,
23119,,no_url,
23120,,no_url,
23121,,no_url,
23123,,no_url,
23124,,no_url,
23125,,no_url,
23126,,no_url,
23127,,no_url,
23128,,no_url,
23129,,no_url,
23130,,no_url,
23131,,no_url,
23132,,no_url,
23134,,no_url,
23135,,no_url,
23136,,no_url,
23137,,no_url,
23138,,no_url,
23140,,no_url,
23141,,no_url,
23142,,no_url,
23143,,no_url,
23144,,no_url,
23145,,no_url,
23146,,no_url,
23147,,no_url,
23148,,no_url,
23149,,no_url,
23150,,no_url,
23151,,no_url,
23152,,no_url,
23153,,no_url,
23154,,no_url,
23155,,no_url,
23156,,no_url,
23159,,no_url,
23160,,no_url,
23162,,no_url,
23164,,no_url,
23168,,no_url,
23169,,no_url,
23170,www.leicesterprep.co.uk,host_not_exist,
23176,www.lia.uk.net,error_timeout,
23178,,no_url,
23179,,no_url,
23183,,no_url,
23184,,no_url,
23187,,no_url,
23188,,no_url,
23190,,no_url,
23191,,no_url,
23192,,no_url,
23194,,no_url,
23195,,no_url,
23196,,no_url,
23197,,no_url,
23198,,no_url,
23199,,no_url,
23200,,no_url,
23201,,no_url,
23203,,no_url,
23207,,no_url,
23208,,no_url,
23209,,no_url,
23210,,no_url,
23211,,no_url,
23212,,no_url,
23213,,no_url,
23214,,no_url,
23218,,no_url,
23219,,no_url,
23220,,no_url,
23221,,no_url,
23225,,no_url,
23230,,no_url,
23231,,no_url,
23235,,no_url,
23236,,no_url,
23238,,no_url,
23240,,no_url,
23243,,no_url,
23244,,no_url,
23245,,no_url,
23246,,no_url,
23250,,no_url,
23252,,no_url,
23254,,no_url,
23255,,no_url,
23257,,no_url,
23260,,no_url,
23262,,no_url,
23264,,no_url,
23266,,no_url,
23267,,no_url,
23269,,no_url,
23271,,no_url,
23272,,no_url,
23273,,no_url,
23274,,no_url,
23275,,no_url,
23276,,no_url,
23278,,no_url,
23279,,no_url,
23280,,no_url,
23282,,no_url,
23283,,no_url,
23284,www.bucknallprimary.org.uk,http_403,403
23287,,no_url,
23288,,no_url,
23289,,no_url,
23290,,no_url,
23293,,no_url,
23296,,no_url,
23297,,no_url,
23299,,no_url,
23300,,no_url,
23301,,no_url,
23303,,no_url,
23308,,no_url,
23311,,no_url,
23315,,no_url,
23316,,no_url,
23317,,no_url,
23318,,no_url,
23325,,no_url,
23327,,no_url,
23330,,no_url,
23331,,no_url,
23335,,no_url,
23336,,no_url,
23339,,no_url,
23340,,no_url,
23341,,no_url,
23342,,no_url,
23344,,no_url,
23345,,no_url,
23346,,no_url,
23348,,no_url,
23351,,no_url,
23357,,no_url,
23362,,no_url,
23364,,no_url,
23368,,no_url,
23370,,no_url,
23372,,no_url,
23376,,no_url,
23379,,no_url,
23384,,no_url,
23386,,no_url,
23387,,no_url,
23388,,no_url,
23391,,no_url,
23394,,no_url,
23396,,no_url,
23398,,no_url,
23399,,no_url,
23400,,no_url,
23401,,no_url,
23405,,no_url,
23408,,no_url,
23416,,no_url,
23420,www.northcotes.lincs.sch.uk,host_not_exist,
23423,,no_url,
23424,www.saxilby.lincs.sch.uk,host_not_exist,
23427,,no_url,
23429,www.st-margarets-pri.lincs.sch.uk/,host_not_exist,
23430,http://www.bardneyschool.co.uk,http_403,403
23432,,no_url,
23433,,no_url,
23434,,no_url,
23436,,no_url,
23439,,no_url,
23440,,no_url,
23441,,no_url,
23444,,no_url,
23445,,no_url,
23449,,no_url,
23450,,no_url,
23451,,no_url,
23453,,no_url,
23456,,no_url,
23457,,no_url,
23458,,no_url,
23459,,no_url,
23461,,no_url,
23462,,no_url,
23463,,no_url,
23465,,no_url,
23469,www.sibseyprimaryschool.squarespace.com,host_not_exist,
23472,,no_url,
23473,,no_url,
23474,,no_url,
23475,,no_url,
23476,,no_url,
23477,,no_url,
23478,,no_url,
23479,,no_url,
23480,,no_url,
23481,,no_url,
23482,,no_url,
23484,,no_url,
23485,,no_url,
23486,,no_url,
23487,,no_url,
23488,,no_url,
23489,,no_url,
23490,,no_url,
23491,,no_url,
23492,,no_url,
23493,,no_url,
23494,,no_url,
23495,,no_url,
23497,,no_url,
23498,,no_url,
23499,,no_url,
23500,,no_url,
23501,,no_url,
23502,,no_url,
23503,,no_url,
23504,,no_url,
23505,,no_url,
23506,,no_url,
23507,,no_url,
23508,,no_url,
23509,,no_url,
23510,,no_url,
23511,,no_url,
23512,,no_url,
23513,,no_url,
23514,,no_url,
23516,,no_url,
23517,,no_url,
23518,,no_url,
23519,,no_url,
23520,,no_url,
23521,,no_url,
23522,,no_url,
23523,,no_url,
23526,,no_url,
23528,,no_url,
23529,,no_url,
23531,,no_url,
23532,,no_url,
23534,,no_url,
23535,,no_url,
23537,,no_url,
23538,,no_url,
23539,,no_url,
23540,,no_url,
23541,,no_url,
23542,,no_url,
23543,,no_url,
23544,,no_url,
